datetime, rank
06/07/2025 23:01:00,0.01
06/07/2025 23:02:00,0.02
06/07/2025 23:03:00,0.02
06/07/2025 23:04:00,0.06
06/07/2025 23:05:00,0.13
06/07/2025 23:06:00,0.14
06/07/2025 23:07:00,0.10
06/07/2025 23:08:00,0.09
06/07/2025 23:09:00,0.12
06/07/2025 23:10:00,0.11
06/07/2025 23:12:00,0.13
06/07/2025 23:13:00,0.10
06/07/2025 23:14:00,0.09
06/07/2025 23:15:00,0.10
06/07/2025 23:16:00,0.10
06/07/2025 23:17:00,0.09
06/07/2025 23:18:00,0.09
06/07/2025 23:19:00,0.09
06/07/2025 23:20:00,0.09
06/07/2025 23:21:00,0.09
06/07/2025 23:22:00,0.10
06/07/2025 23:23:00,0.10
06/07/2025 23:24:00,0.12
06/07/2025 23:25:00,0.12
06/07/2025 23:26:00,0.16
06/07/2025 23:27:00,0.16
06/07/2025 23:28:00,0.14
06/07/2025 23:30:00,0.14
06/07/2025 23:31:00,0.13
06/07/2025 23:32:00,0.14
06/07/2025 23:33:00,0.23
06/07/2025 23:34:00,0.31
06/07/2025 23:35:00,0.33
06/07/2025 23:36:00,0.34
06/07/2025 23:37:00,0.33
06/07/2025 23:38:00,0.36
06/07/2025 23:39:00,0.37
06/07/2025 23:41:00,0.38
06/07/2025 23:42:00,0.35
06/07/2025 23:43:00,0.35
06/07/2025 23:44:00,0.30
06/07/2025 23:45:00,0.26
06/07/2025 23:46:00,0.27
06/07/2025 23:47:00,0.24
06/07/2025 23:48:00,0.24
06/07/2025 23:49:00,0.25
06/07/2025 23:50:00,0.26
06/07/2025 23:51:00,0.30
06/07/2025 23:52:00,0.32
06/07/2025 23:53:00,0.26
06/07/2025 23:54:00,0.27
06/07/2025 23:55:00,0.32
06/07/2025 23:56:00,0.26
06/07/2025 23:58:00,0.35
06/07/2025 23:59:00,0.36
